cdm_name,comparison,adjustment,censoring_method,outcome_name,study,coef,se_coef,hr,lower_hr,upper_hr,heterogeneity
SIDIAP,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,-1.228128357537301,0.22110813133909368,0.292840157157429,0.1898554413030326,0.4516876474828638,NA
SIDIAP,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.09784128624620791,0.10474808689079187,0.9067928128246796,0.7384929200411363,1.113447648685232,NA
SIDIAP,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.157099300499965,0.10544968401365988,0.8546191904911258,0.6950462538373777,1.0508278502665174,NA
SIDIAP,any (VE),calibrated,leave,next_post_acute_covid19,Study 3,-0.7833553282036689,0.1382755638063235,0.45687048622267545,0.3484116997463756,0.5990919401767573,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,-1.1251015273178666,0.2969336874711144,0.3246195079372692,0.18139453644908932,0.5809316366207501,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,-1.2811180812235108,0.42112912643772665,0.27772660589136644,0.12166109594343737,0.6339912280241056,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,-0.2973396658883445,0.03883567599521339,0.7427916685161263,0.6883511408164532,0.8015378054906114,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,-0.3077843242701306,0.04486341076605262,0.7350738385005694,0.6731985344924981,0.8026362512142137,NA
SIDIAP,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,-0.3558145713005416,0.25837019195586625,0.7006025200054293,0.42222757113235915,1.1625102778617036,NA
SIDIAP,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,-0.8526001802768661,0.32315591180489295,0.4263050196839626,0.22628180565406347,0.8031400018328326,NA
SIDIAP,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,-1.116935189771226,0.472581468937733,0.3272813142248579,0.1296161551820433,0.826386637455123,NA
SIDIAP,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.17291691447141488,0.08103576915109316,0.8412075041113185,0.7176709488664185,0.9860090701607968,NA
SIDIAP,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.19552097648147537,0.08749116339050851,0.8224060921970883,0.6928092946959162,0.9762452462184944,NA
SIDIAP,astrazeneca (VE),calibrated,leave,next_post_acute_covid19,Study 3,-0.8563394594734604,0.2466661702247365,0.424713922824069,0.2618990200113486,0.6887460527068718,NA
SIDIAP,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,-0.2323469160015179,0.6145723429225642,0.792671085318465,0.23766656523336124,2.6437351374309124,NA
SIDIAP,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,-0.2627235183391292,0.8652314728296469,0.7689544697325438,0.14106337191404048,4.1916690952344675,NA
SIDIAP,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,0.00122007703582482,0.10189061146039706,1.0012208216326026,0.8199746516780888,1.2225294179754314,NA
SIDIAP,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,0.01801522260974764,0.11089552984882682,1.0181784756054115,0.8192745528502934,1.2653724012047949,NA
SIDIAP,astrazeneca (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,0.7361449182024131,0.5668458790886466,2.0878710661850493,0.6873905998487319,6.34167180926234,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,-0.8957699161453689,0.17390498884071043,0.4082931261278011,0.29036473742479235,0.5741168101942493,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,-1.2224853849998991,0.25318962251487553,0.2944973173794988,0.17929407817429355,0.4837230031625064,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.08698153686967203,0.1103377347501392,0.9166940205180804,0.7384222059991843,1.1380046813685707,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.14809367081724645,0.1111757513419106,0.862350334098153,0.6935068655630874,1.0723009902942868,NA
SIDIAP,pfizer (VE),calibrated,leave,next_post_acute_covid19,Study 3,-0.7317526879277807,0.15070955101067257,0.481065093780451,0.3580301851641385,0.6463802049201565,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,-0.8116671682682153,0.5758732652213013,0.4441170308580368,0.14365250898341847,1.3730351004236585,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,-0.795545949795951,0.8141512274764413,0.4513347615267031,0.09151494070666125,2.225899567758169,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,-0.33421434404311867,0.07495638086651384,0.7159003168122218,0.618086940528022,0.8291928368103041,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,-0.33466453342326474,0.08475708519595064,0.7155780986273942,0.6060544970432592,0.8448943415704983,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,0.1389462563481203,0.5371741794357224,1.1490623435375318,0.4009591253081931,3.292964758742215,NA
SIDIAP,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 4,-0.863320133629486,0.14621413308143552,0.4217594573970679,0.3166701546285548,0.561723412528483,NA
SIDIAP,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 4,-1.0951672100311782,0.20915569325079647,0.3344836732469677,0.2219940196548747,0.5039745117580889,NA
SIDIAP,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 4,-0.201704446561763,0.08703244331596059,0.8173364588484426,0.6891578728215968,0.9693553731422564,NA
SIDIAP,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 4,-0.28895688132750763,0.08745407575130638,0.7490445025109461,0.6310540767073584,0.8890960179979397,NA
SIDIAP,any (VE),calibrated,leave,next_post_acute_covid19,Study 4,-0.648754787924247,0.12359252831546116,0.5226962393642308,0.41024871051699263,0.6659651856094772,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,-1.053293185312654,0.2182302553598757,0.3487872347237644,0.2274063835511318,0.534956553138691,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,-1.1296658801632449,0.2853669427122298,0.3231412062742445,0.18470878851572128,0.5653236103786488,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.5964620349542145,0.1189506614315447,0.5507567513251476,0.43622328406896954,0.6953617796391439,NA
SIDIAP,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.6595944896367882,0.11949742335514718,0.51706096556498915,0.409096121091154,0.6535188879276322,NA
SIDIAP,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 4,-0.24901905208356823,0.1877751146223277,0.7795651209033851,0.5395328999007213,1.126385022750131,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 4,-0.8723322235109521,0.1511462791862994,0.4179755991038403,0.3108099996459066,0.5620913150968343,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 4,-1.1500808063307204,0.23072160206218537,0.3166111841572864,0.20143534112097433,0.4976417811077017,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 4,-0.21901620389364496,0.07668827574390902,0.8033087013194049,0.6912024877052263,0.9335974350408448,NA
SIDIAP,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 4,-0.3078866732793699,0.07729125909028667,0.7349986082714165,0.6316784743436551,0.8552182417205557,NA
SIDIAP,pfizer (VE),calibrated,leave,next_post_acute_covid19,Study 4,-0.66169083223232406,0.1242940240438846,0.5159781639964564,0.40441947191786726,0.6583102056352402,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,-1.2825988913817383,0.27045296204514496,0.27731564986117985,0.16321662765479383,0.4711772983116756,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,-1.2181850653495303,0.35269137834304964,0.2957664769204099,0.14816222886536634,0.5904190935829058,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.6846290932607246,0.02750091976311611,0.5042772347167676,0.4778158338626288,0.5322040657336178,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.6934210884205783,0.03062704561569934,0.49986306482435017,0.4707401692725387,0.5307876826439519,NA
SIDIAP,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 4,0.7413047453354977,0.2531085608392401,2.0986719613753553,1.2779038033929797,3.446600589002738,NA
CPRD AURUM,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.6049897073260985,0.05436332907190124,0.5460800472346342,0.4908877097514201,0.6074778652307004,0
CPRD AURUM,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.8416463195039149,0.09895966962939283,0.43100037470056135,0.3550119926731258,0.5232536557238572,0
CPRD AURUM,any (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.36811308901031153,0.13535113332408508,0.6920389152672531,0.530785955712446,0.9022805805052815,0.9787339637055452
CPRD AURUM,any (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.46680416125005364,0.12891125161191955,0.6270028698477428,0.4870124597077149,0.8072331435488277,0.9519424674889444
CPRD AURUM,any (VE),overlap weighting,leave,next_post_acute_covid19,Meta Analysis,-0.44721034826424827,0.06908683695103308,0.6394093954715481,0.5584344359368562,0.7321260092626519,0.7319656800256631
CPRD AURUM,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.7985543404675788,0.11698243644659662,0.44997901057710854,0.3577804665069319,0.5659367375106,0
CPRD AURUM,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.050520382140252,0.14442578204747,0.3497556951292466,0.26352956572838315,0.46419477046998825,0
CPRD AURUM,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.5599420201074895,0.17521523312943585,0.571242183449064,0.4052068641557165,0.8053112151285123,0.6506622328528521
CPRD AURUM,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.6530571464660533,0.1641686664516172,0.5204522434329801,0.3772595676464674,0.7179951442563722,0.5935044237207028
CPRD AURUM,any (VE),calibrated,leave,next_post_acute_covid19,Meta Analysis,-0.6364137640879464,0.10675071081078885,0.529186813904456,0.42928196597969753,0.6523420646643084,0
CPRD AURUM,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.5747308630055422,0.08630439119946817,0.562856333885627,0.4752642273679781,0.6665918332411691,0.2344871609183231
CPRD AURUM,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.8761378685567889,0.14117287575127807,0.41638795525644595,0.31574144238422763,0.5491167962413316,0
CPRD AURUM,any (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.4195488943798383,0.22570250224465116,0.6573432841915305,0.4223513746706942,1.0230822466450218,0.9805264886722541
CPRD AURUM,any (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.4677517649926782,0.21292740670689747,0.626409001002248,0.4126804090858641,0.9508283599064481,0.9727181407755747
CPRD AURUM,any (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.253917569923318,0.05044980376736276,0.7757557450165761,0.7027195721888452,0.8563828299982219,0
CPRD AURUM,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.9088070416157585,0.1506499262972069,0.403004705221605,0.2999692014492376,0.5414315591270361,0
CPRD AURUM,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.1941790660462481,0.18751291977132087,0.30295255616500855,0.20977963939157238,0.4375079085515856,0
CPRD AURUM,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.6795796451910425,0.1960011132075894,0.5068299960200489,0.34516429151636474,0.7442155842285436,0.7024461895425227
CPRD AURUM,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.730826738403781,0.17558252533092278,0.4815107420671184,0.3413106687619063,0.6793007542573019,0.6193527091146381
CPRD AURUM,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.5498631105301415,0.12746720951040708,0.5770287941400638,0.4494663672815055,0.740794536598104,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.5745280922188897,0.06432107319949715,0.5629704762792016,0.49628988414519953,0.6386101496062435,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.8543900415106178,0.11732302587851358,0.42554267530432327,0.3381252308013723,0.5355606503424107,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.24284250198966123,0.10400226161237337,0.7843950447022234,0.6397465548797883,0.961748963648607,0.9268649857663064
CPRD AURUM,astrazeneca (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.3596926295084189,0.09926798364276483,0.6978908041467672,0.5745005052311356,0.8477826739537305,0.8836427212030901
CPRD AURUM,astrazeneca (VE),overlap weighting,leave,next_post_acute_covid19,Meta Analysis,-0.3996375136283604,0.07635669753881365,0.670563071961096,0.5773573438240551,0.7788154741388905,0.6314387690256357
CPRD AURUM,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.7858179673764264,0.11686045233683072,0.4557467632963856,0.362453080860412,0.5730537915750897,0
CPRD AURUM,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.0264917025700033,0.1541529675241235,0.358261646790721,0.26484091155389694,0.48463587747121506,0
CPRD AURUM,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.43483845906805546,0.12471117200977674,0.6473692352613627,0.506988040373036,0.8266209326250027,0.4464488818578404
CPRD AURUM,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.5452281850237789,0.11915701184165899,0.5797094872232973,0.4589694463888365,0.732212334003574,0.3858196929661539
CPRD AURUM,astrazeneca (VE),calibrated,leave,next_post_acute_covid19,Meta Analysis,-0.6156836084415099,0.10255538495209711,0.5402714349269637,0.4418925750275458,0.6605524507395151,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.6905217816240572,0.12122293525632745,0.501314424156839,0.39529839502707304,0.6357631476102783,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.013227785559511,0.19055790519975974,0.3630452540948825,0.2498950081526137,0.527428929033768,0
CPRD AURUM,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.3187211325259612,0.20186559734138193,0.7270782795208315,0.4895001879576772,1.0799644975757998,0.9670771111643147
CPRD AURUM,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.3845381495273359,0.20073907601133992,0.6807649752357708,0.4593331529427109,1.0089429612008893,0.9555425594295449
CPRD AURUM,astrazeneca (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.23522016809255314,0.06478269435330887,0.7903968103123998,0.696148753043549,0.8974046351741937,0
CPRD AURUM,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.9010177165734841,0.1477472169036591,0.40615609753985377,0.3040397162589416,0.5425698247537808,0
CPRD AURUM,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.2363766400074925,0.20856026241195155,0.29043466305795185,0.19298414514853912,0.43709442265664056,0
CPRD AURUM,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.5106327959241399,0.2052990993097823,0.6001157078606004,0.40131379094334174,0.8973996681611041,0.8825827500698348
CPRD AURUM,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.5752783257068261,0.20101592573199525,0.5625482753696109,0.3793627906600136,0.8341897779978554,0.863138273734822
CPRD AURUM,astrazeneca (VE),calibrated,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.4375604211106,0.10114498477783175,0.6456095168053823,0.5295112072236753,0.7871630335741132,0.1319282008833437
CPRD AURUM,pfizer (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.7584098839191443,0.08012764297000896,0.4684106624695455,0.4003335604280126,0.5480643403480338,0
CPRD AURUM,pfizer (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.8968019349083455,0.14904398594340115,0.4078719773149605,0.3045491540313025,0.5462486028173853,0
CPRD AURUM,pfizer (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.5523757678110452,0.09588520658319293,0.5755807385347583,0.47696731170407414,0.6945825813274239,0.8994724325707923
CPRD AURUM,pfizer (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.6457350164792198,0.11286165747816124,0.5242770481816641,0.42023558832872665,0.6540769770195342,0.926000016735215
CPRD AURUM,pfizer (VE),overlap weighting,leave,next_post_acute_covid19,Meta Analysis,-0.5709538166665666,0.057145613059534965,0.5649862882769425,0.5051210577399347,0.63194654241737,0
CPRD AURUM,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.9259016917245594,0.13441292451659181,0.3961740311269772,0.3044202341894329,0.51558288612882,0
CPRD AURUM,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.0527140731285476,0.18439721033097642,0.3489892801588937,0.24313803194225267,0.500923350793387,0
CPRD AURUM,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.6912346579713766,0.1377606417037881,0.5009571763131857,0.3824181811074969,0.6562399616380594,0.4809426946040191
CPRD AURUM,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.779660898999884,0.1507426393927455,0.45856148360103205,0.3412598586292673,0.6161833245990378,0.4896705466732394
CPRD AURUM,pfizer (VE),calibrated,leave,next_post_acute_covid19,Meta Analysis,-0.7580263767316561,0.11006725887888348,0.46859033577609877,0.3776625375126327,0.5814103358753506,0
CPRD AURUM,pfizer (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.7909090164058018,0.2116127868651117,0.4534324303693871,0.2994935320969103,0.6864955228621115,0.5074285147256686
CPRD AURUM,pfizer (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.9443693397859892,0.267678611514276,0.388924772954582,0.23015327527258742,0.6572249681809738,0.3459212322189198
CPRD AURUM,pfizer (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.6366715837952591,0.19445127282472,0.5290503967012586,0.3613930704181553,0.7744872416228215,0.97612112996189
CPRD AURUM,pfizer (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.682011630176408,0.18893027654083036,0.5055988907012069,0.3491309655258102,0.7321901049174997,0.9680421661883187
CPRD AURUM,pfizer (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.48046354630752597,0.17391830132828845,0.6184966235200358,0.43984312349167837,0.8697147980146206,0.6757712145701187
CPRD AURUM,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.9407461568537097,0.19820043873785154,0.3903364744359112,0.2646857836754228,0.5756356127607327,0.2463907939753927
CPRD AURUM,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-1.064133901073449,0.22529647063265193,0.34502655252441794,0.22186041206410903,0.5365685605617916,0.006886180427535727
CPRD AURUM,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.8255680939613955,0.20003528597330272,0.43798610451462217,0.29593067738622103,0.6482323138723891,0.7814767901209019
CPRD AURUM,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.8641158057305192,0.19405730116813302,0.42142400863477847,0.28809611353835873,0.6164546715766764,0.7572504336117605
CPRD AURUM,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.6882915861676587,0.19936119725081736,0.5024337009469075,0.339924293380397,0.7426348418255313,0.47246286192502307
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.32576262960400454,0.10572763018791226,0.7219765429514473,0.5868506170689456,0.8882160355825005,0
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.2748783887258735,0.20212805162907418,0.7596645013756633,0.5111756090494817,1.1289469693662024,0
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.31760264764093005,0.02606851958784108,0.7278919605468476,0.6916356307732628,0.7660488885403091,0.3329548683535887
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.3217551564824068,0.03878612046470897,0.7248756497080193,0.6718134671121335,0.7821288694885902,0
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave,next_post_acute_covid19,Meta Analysis,-0.2016784853897073,0.05565128767387366,0.8173576781363159,0.7328948749409717,0.9115544355009944,0.22269501861384938
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.32789685451911277,0.10685492928107153,0.7204373257274815,0.584307047834724,0.8882828680994742,0
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.2771526007152187,0.20282028864290802,0.7579388262780249,0.5093229105111231,1.1279116892723484,0
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.3207240202088787,0.03012174442886111,0.7256234807758404,0.6840244923708317,0.769752314026495,0.18496779700339405
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.324533527462485,0.04192009330523032,0.7228644714321322,0.6658469760255793,0.7847644622159883,0
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave,next_post_acute_covid19,Meta Analysis,-0.20080784305761137,0.05772175944055268,0.8180696142072338,0.7305625591235259,0.916058296899411,0.271865164127344
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.027939083534095327,0.20295874759414803,0.972447603068253,0.6532921068571255,1.4475214544724393,0
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.027822230352350884,0.320030024503097,0.9725612433042334,0.5194059354273416,1.821071550134014,0
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.2126520053639148,0.08774975475537797,0.8084374201569977,0.6806967559219207,0.9601501059380249,0.6092884911883051
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.16942958766956348,0.06042518838960018,0.8441461906883324,0.7498659808101871,0.9502801960474561,0.2616550733344371
CPRD AURUM,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.060652767178995905,0.1839414536245914,0.941149981208015,0.6562776113343629,1.3496777458656362,0.4643016041642459
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,-0.03888035000311547,0.20296923107566647,0.9618657895002645,0.6461699476883754,1.431799482969999,0
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,-0.033713123420680106,0.32004650988986305,0.9668488311417627,0.5163384817449098,1.8104338439411856,0
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Meta Analysis,-0.21749704384737029,0.08051383568979913,0.8045299832297381,0.6870822557950499,0.9420538639389877,0.5484392983538298
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Meta Analysis,-0.17280463046348568,0.06004915338078162,0.841301963564424,0.7478904205038577,0.9463806120427566,0.1661955778818317
CPRD AURUM,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,next_post_acute_covid19,Meta Analysis,-0.06326574673148133,0.1675013105750687,0.9386939856817341,0.6759999459992962,1.3034711082003207,0.42982702190975447
CORIVA,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.17482792011087564,0.09979374451466663,0.8396014868697648,0.6904442380867527,1.0209813014115514,0.9237760733378062
CORIVA,any (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.16077095149653864,0.09435013094877459,0.8514870806145121,0.7077291534581218,1.0244459266808013,0.8967253864331338
CORIVA,any (VE),overlap weighting,leave,next_post_acute_covid19,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Meta Analysis,-0.2827250483027077,0.07391152469815229,0.7537269978894019,0.6520793808127782,0.8712196767198221,0.5910288872510319
CORIVA,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Meta Analysis,-0.2555604757542235,0.06529684013455299,0.7744822977431396,0.6814448669197938,0.8802220966587638,0.38758362633227894
CORIVA,any (VE),calibrated,leave,next_post_acute_covid19,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Meta Analysis,NA,NA,NA,NA,NA,NA
CORIVA,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Meta Analysis,NA,NA,NA,NA,NA,NA
